id,title,text
42,어르신이 행복한 홍성 만들기 '온힘',"충남 홍성군이 노인들의 건강한 노후생활 보장과 안정적인 경제활동을 지원하기 위해 올해 53개 사업에 816억 원을 투입, 촘촘한 노인 복지망 구축에 나선다.  우선 군은 코로나19 장기화로 인한 돌봄 사각지대를 해소하기 위해 일상생활 서비스와 정기적으로 안부를 확인하는 노인맞춤돌봄서비스 사업을 추진한다. 돌봄서비스를 종합적이고 체계적으로 제공하기 위해 지난해부터 노인돌봄기본, 노인돌봄종합, 단기가사서비스 등 3개 사업을 통합했으며 사업수행기관도 3개 권역, 3개 기관으로 분담화해 내실을 기했다.  특히 군은 4차 산업 혁명에 발맞춰 돌봄서비스에 ICT기술을 접목한 비대면 돌봄 서비스를 제공하고 있다. 지난해 행안부 스마트지원사업 공모선정으로 ‘홍성형 스마트 맞춤돌봄시스템’을 구축, ICT기술을 접목한 센서박스와 스마트버튼을 통해 어르신들의 호흡 및 움직임 감지, 장보기, 택시 및 긴급 자녀호출 등 홀몸노인을 24시간 돌보고 있다. 또한 AI돌봄인형 ‘효돌이’로 노인들의 신체와 정서를 관리하며 치매 및 우울증 예방을 돕고 있다.  홀몸노인 및 중증장애인 1600여명을 대상으로 4억6000만원의 사업비를 투입해 독거노인 응급안전 안심서비스 사업을 시행한다. 화재, 가스 감지센서를 클라이언트 자택에 설치해 이상 신호 시 119로 연동시켜 사고를 미연에 예방하는 사업으로 군은 지역사회 응급안전망이 확충될 것으로 기대하고 있다.  노인들의 쉼터인 경로당 지원 사업에도 행정력을 집중한다. 지난해 냉장고, 에어컨, 안마기 등의 물품과 경로당 150개소 화장실에 안전시설을 설치하는 등 각종 개선사업을 통해 노인들을 위한 안전하고 쾌적한 환경을 조성하기 위해 노력하고 있다. 올해도 경로당 보수 및 기능보강 사업과 편의물품 보급을 통하여 노인들의 여가활동 증진을 위한 다양한 지원을 할 계획이다.  노인의 건강과 경제적 자립을 위한 노인일자리 창출을 위해 83억6000만원의 사업비를 투입한다. 군은 노인의 활기차고 건강한 노후생활 영위를 위해 올해 총45개 사업단을 운영해 총 2288명에게 일자리를 제공하고 있다. 지난해보다 14개 사업단과 약 200명의 일자리를 확대 제공한 것으로 군은 앞으로도 노인 사회활동 참여와 경제적 안정을 도모하기 위해 지속적으로 사회활동을 지원할 계획이다.  한편 군은 지난해 기초연금분야에서 보건복지부 '우수기관'기관표창을 수여받은 행정력을 바탕으로 올해에도 600억원의 기초연금 예산을 투입, 기초연금 사각지대를 해소하기 위해 기초연금 이력관리와 지급실태를 점검해 코로나19 상황에서도 기초연금 수혜자 확대를 추진하며 어르신들의 안정적인 노후소득보장체계 구축에 최선을 다할 계획이다.  이 밖에 저소득 재가노인식사 배달 및 무료경로식당 운영을 위해 2억원, 노인 목욕 및 이ㆍ미용 서비스 제공을 위해 4억원의 예산을 투입해 인생 100세 시대 노인들의 행복한 노후를 위해 서비스를 강화하고 있다."
43,"충주 청년농업인, 딸기 실습교육으로 '부농의 꿈'","충북 충주시농업기술센터가 청년농업인들에게 맞춤형 딸기재배 현장실습교육으로 부농의 꿈을 지원하고 있다.  센터는 소득작목시험장과 스마트농업교육장 첨단 유리온실(880㎡), 달천동 시설하우스 2동(1691㎡) 등을 청년농업인 전문 실습장으로 제공하고 있다고 25일 밝혔다.  이곳에서 효율적 청년농업인 육성 교육프로그램을 도입해 농업 혁신을 불러오기 위한 맞춤형 현장실습을 진행 중이다.  실습교육은 정윤필 소득작목팀장이 멘토로 나서 딸기 '설향' 양액재배법을 가르치고 있다. 딸기 선진지 벤치마킹과 선도농가 방문, 밴드를 활용한 온라인 정보 공유, 육묘ㆍ정식ㆍ적엽ㆍ적화ㆍ수확 등 딸기 재배의 모든 과정을 다룬다.  이론 교육을 마친 뒤에는 달천동 시설하우소에서 체계적 영농 실습을 통해 창업 성공률을 높이는 기회로 삼고 있다.  실습교육은 딸기 재배를 희망하는 만 40세 미만 청년 귀농 예정자를 대상으로 이뤄진다. 교육생에게는 월 80만원의 교육비가 주어지며, 소규모 창업자금 지원 등 창업 지원책도 마련돼 있다.  센터 관계자는 ""현장 실습교육이 젊고 건강한 농촌을 만드는 기틀이 될 것""이라며 ""청년농업인이 성공적으로 정착할 수 있게 수요자 중심의 맞춤형 전문교육과 현장실습을 병행 추진하겠다""고 말했다."
44,"당진시, 신규 창출 일자리 8000개 만든다","충남 당진시가 지속가능한 일자리 창출을 위해 '2021년 일자리대책 연차별 계획'을 수립해 시 홈페이지 및 고용노동부 지역고용정보 네트워크(www.reis.or.kr)에 공시했다고 25일 밝혔다.  '지역일자리 목표공시제'는 지역특성에 맞는 일자리 성과를 달성하고자 자치단체장이 임기 중 추진할 지역일자리 목표와 대책을 수립해 해당 지역 주민에게 공시하는 제도다.  시는 7개 분야, 15개 핵심과제를 추진해 일자리 8000개 창출, 고용률 70%를 목표로 계획을 수립했다.  세부계획으로는 △고용안정망 사각지대 취약계층 발굴ㆍ지원 △지역주도형 청년일자리 사업 다양화 △일자리종합지원센터 HUB 기능 강화 △당진형 사회적 경제 활성화 △신성장동력 산업 및 우량기업 유치 등이다.  특히 각계 산업현장의 의견수렴을 통한 '수요자 맞춤 전문산업인력 양성'을 위해 고용촉진훈련 전문협의체를 구성하고 운영함으로써 중장기 직업교육훈련 정책개발, 취업지원, 고용유지 등 다양한 대응책을 마련할 계획이다.  시 공역식 경제과장은 ""코로나19로 인한 경기침체를 극복하고 시민들에게 양질의 일자리, 안정적인 일자리를 제공하고자 최선을 다하겠다""고 말했다.  한편 당진시는 일자리 창출을 위해 노력해온 결과 7년 연속 '지방자치단체 일자리대상'에서 수상한바 있으며, 9년 연속 시 단위 고용률 2위라는 기록을 달성하고 있다."
45,"영동군정신건강복지센터, 청소년 자살예방교육 실시",충북 영동군 정신건강복지센터는 지역 청소년들을 대상으로 자살예방교육을 실시했다고 25일 밝혔다.  정신건강복지센터는 지난 24일 양산면 정수중학교를 시작으로 지역 16개 학교를 찾아가 자살예방교육을 실시한다.  청소년의 자살에 대한 잘못된 인식을 바로잡고 학교 내 올바른 생명존중 문화 조성을 위해 마련됐다.  센터는 지난 17일까지 군내 초중고등학생을 대상으로 실시하는 자살예방교육 희망학교를 신청 받았다.  정서적 발달이 활달하고 감정이 예민한 성장기에 자살자해 문제의 인식과 예방에 도움을 줄 수 있도록 꼼꼼하게 교육을 진행할 예정이다.  또 자살문제가 있는 친구를 발견하게 되었을 때 1차 예방자로서의 역할 수행이 무엇보다 중요하기에 지역 아동과 청소년을 대상으로 생명지킴이 양성교육도 지속적으로 실시할 계획이다.
46,"충북도 재산공개 대상 1~5억원 42.1%, 10억원 이상 27.1%","충북도공직자윤리위원회는 도지사와 시장, 군수, 도ㆍ시ㆍ군의회 의원, 충북개발공사 사장, 충북테크노파크 원장 등 134명에 대한 재산사항 신고내역을 25일 도보를 통해 공개했다.  도 재산공개대상자는 모두 181명으로 정부공직자윤리위원회 관할 47명, 충북도공직자윤리위원회 관할 134명이다.  재산등록의무자는 공직자윤리법 6조에 따라 매년 1월 1일~12월 31일까지의 재산변동사항을 다음해 2월 말일까지 신고해야 하고, 같은 법 10조에 따라 공개대상자가 된 경우에는 공개대상자가 된 날부터 2개월이 되는 날이 속하는 달의 말일까지 공개대상자가 된 날 현재의 재산을 다시 등록해야 한다.  공직자윤리위원회는 공직자윤리법 10조에 따라 공개대상자 신고내역을 신고기간 만료 후 1개월 이내에 공개해야 한다.  공개대상자에 대한 재산 신고내역은 충북도 누리집(www.chungbuk.go.kr) 전자도보에서 확인할 수 있다.  충북도공직자윤리위원회 관할 정기 재산변동사항 공개대상자 134명이 신고한 재산총액은 1117억4597만9000원이며, 가구당(배우자ㆍ직계 존ㆍ비속 포함) 신고재산 평균액은 8억4019만5000원으로 이는 종전 신고보다 2470만2000원이 증가한 것으로 나타났다.  재산 규모별로 보면 1~5억원의 재산을 보유한 경우가 42.1%(56명)로 가장 많은 비중을 차지하고 있고, 27.1%(36명)가 10억원 이상의 재산을 보유하는 것으로 나타났다.  공개대상자 134명 중 재산증가자는 94명으로 70.7%이고, 재산감소자는 39명으로 29.3%이다.  재산증가 주요 요인으로는 전년대비 부동산 공시가격 상승과 소득저축 증가 등으로 추정된다.  충북도공직자윤리위원회는 이번에 공개한 모든 공직자의 재산사항에 대해 올해 6월말까지 심사를 마무리할 예정이다.  재산심사 결과 등록대상재산을 거짓으로 기재하거나, 중대한 과실로 빠트리거나, 잘못 기재하거나, 직무상 알게 된 비밀을 이용해 재산상 이익을 취득한 사실이 인정되는 경우에는 공직자윤리법에 따라 경고ㆍ시정조치, 과태료 부과, 해임ㆍ징계의결요구 등의 조치를 취할 계획이다."
47,"서산시, 음식점 등 방역관리'고삐'죈다","충남 서산시가 코로나19의 산발적 발생이 지속되고 있어'위생분야 다중이용시설' 생활방역 관리 강화에 나선다고25일 밝혔다.  시는 최근 거리두기 완화 등으로 사람 간 접촉 증가에 따라 4월 중순까지 강도 높은 방역 점검을 실시키로 했다.  특히 집단감염 확산에 선제적으로 대응키 위해 관내 목욕탕 및 홀덤펍 유흥시설 등 고위험시설에 대해 서산경찰서와 심야 합동 점검도 실시한다.  주요 점검은 △출입자 명부 기재 관리 △종사자 마스크 착용 △적정 거리 유지 △5인 이상 사적모임 제한 여부 등 이다.  시설별 추가 수칙에 대한 현장 교육도 병행하며 중대한 방역수칙 위반 적발 시 과태료 및 집합금지 처분을 병과할 계획이다.  시는 지난해부터 '24시간 기동 대응반'을 하고 있으며 위반 업소에 과태료 부과(36건2200만원) 및 집합금지 처분 하는 등 방역에 만전을 기하고 있다.  김지범 시 정신보건위생과장은""식당 목욕탕 등 시민생활 밀착 시설에 대한 철저한 방역관리로 지역 내 감염병 확산 방지에 만전을 기하겠다.""라고 말했다"
48,"민식이법 1년 지난 후 
교통 안전 '크게 변화'","어린이 교통 안전 분야에 큰 경각심을 일으킨 '민식이법'이 시행된지 1년이 지났다.  전국 어린이보호구역(스쿨존)의 과속단속카메라 설치율은 6%에서 21%로 상승했고 스쿨존 어린이 교통사고는 전년대비 85%로 줄었다.  지난 2019년 충남 아산의 한 스쿨존에서 고(故) 김민식 군이 교통사고로 숨진 뒤 어린이 교통 안전을 강화하기 위해 '민식이법'이라고 명명한 '도로교통법'과 '특정범죄가중처벌등에관한법률 일부개정법률안'이 시행됐다.  법 시행 이후인 2020년 스쿨존 과속단속카메라 설치 비율이 급격히 증가했다.  법안 발의 전인 2019년까지 전국 스쿨존 1만6912개소에 설치된 과속단속카메라는 952개, 설치율은 6%에 불과했다.  법안 통과 이후인 2020년 한 해 동안만 과속단속카메라가 2602개가 더 설치됐다.  신호기 없는 어린이 보호구역도 감소했다.  2019년에는 1만6912개소 스쿨존에 13,765개 신호기가 설치돼 설치율이 81%였다.  2020년에는 모두 1만4990개 신호기가 설치돼 설치율이 89%까지 올라갔다.  법안을 발의한 더불어민주당 강훈식 국회의원(충남 아산을)은 ""운전자 여러분께서 불편함을 감수해 주신 덕분에 어린이 안전을 지키자는 인식이 강화됐고 안전 설비가 보강돼 기존의 말 뿐인 어린이 보호구역이 실질적인 어린이 보호구역으로 기능할 수 있게 됐다""고 전했다."
49,"금산교육지원청, 기초학습 지원을 위한 학습코칭단 ·다문화학습코칭단 11명 위촉","충남 금산교육지원청은 25일 기초학습이 필요한 학생들의 효율적 지원을 위해 금산학습종합클리닉센터 학습코칭단 7명, 다문화코칭단 4명에 대한 위촉장을 수여하고 역량강화 연수를 했다.  학습코칭단과 다문화학습코칭단은 올해 금산지역 초등학교 15개교, 중학교 4개교에서 70명을 대상으로 방과 후 학습동기 향상과 기초학력 증진 등 다양한 코칭 프로그램과 학습 관련 상담을 진행한다.  특히 올해는 지난해보다 20% 학생 신청 수가 많아져 학교 현장에서 긍정적인 반응을 나타냈다.  위촉식 후 열린 역량 강화 연수에는 수학 톡톡, 한글 찬찬 자료 등 충남교육청에서 개발한 자료를 안내하고, 아동학대, 성폭력예방 교육 등을 진행했다."
50,"대전 서구, 오비맥주(주) 대전지점서 성금 기탁","대전시 서구가 25일 청사 갑천누리실에서 오비맥주(주) 대전지점(본부장 최정욱)으로부터 이웃돕기 성금 100만원을 기탁받았다.  이날 기탁받은 성금은 사회복지공동모금회를 통해 서구 저소득주민을 위해 소중히 쓰일 예정이다.  최정욱 본부장은 ""계속되는 코로나19로 힘들어하는 저소득층에게 조금이라도 도움이 되고자 기부하게 됐다""며 ""앞으로도 지역사회의 복지 기여를 위해 앞장서겠다""고 말했다.  장종태 청장은 ""코로나19로 경제가 어려운 상황에서도 기업이 앞장서서 나눔을 실천해 줘 감사하다""고 말했다."
51,아산 ㈜에이티이엔지 바른충남기업 캠페인 동참,"충남적십자사(회장 유창기)가 아산시 음봉면에 위치한 ㈜에이티이엔지(대표 강현규)를 바른충남기업 234호로 선정하고 명패 전달과 함께 감사의 뜻을 전했다.  ㈜에이티이엔지는 반도체, 디스플레이 제조용 기계제조 등 업계에서는 전도유망한 기업으로 알려지고 있으며, 평소 지역 취약계층 지원 등 나눔활동에 함께해온 강현규 대표는 개인 명의 10만원 이상 정기후원 프로그램인 '씀씀이가 바른인'에도 동참했다.  유창기 회장은 ""어려운 시기에 지역 취약계층의 자립지원에 힘을 보태주신 강현규 대표님께 깊이 감사드린다.""면서 ""최근 코로나19로 어려움에 처한 가구가 많은데, 소중하게 사용하겠다.""고 소감을 밝혔다.  '바른충남기업 캠페인'은 기업 참여형 정기 후원 프로그램으로, 기업/단체가 매월 10만 원 이상 정기후원을 통해 경제적인 도움이 필요한 위기 가정을 지원하는 프로그램이다. 현재 도내 241개 기업이 위기가정의 자립을 위해 함께하고 있다."
52,"당진시, 공동체 어울림 사업 확대 시행","충남 당진시는 오는 31일 시청 대강당에서 '2021년 아파트공동체 어울림 사업' 설명회를 개최한다.  시는 50세대 이상의 연립주택, 다세대주택을 대상으로 시행했던 지난해와 달리 올해는 관내 모든 공동주택을 사업 대상 후보지로 확장하겠다고 밝혔다.  아파트공동체 어울림 사업은 올해 5년째를 맞이하며 시는 지난 4년간 아파트공동체 어울림 사업에 신청해 선정된 공동주택에 '헌 화분 가꾸기, 어울림 한마당, 단지 내 꽃길 조성' 등을 진행해 주민 화합의 장을 마련하고 공동체 의식을 키우고자 노력했다.  특히 송산대상아파트, 석문LH 천년나무3단지아파트에서는 코로나19로 인해 어려움을 겪는 취약계층을 위해 김장 및 음식 만들기 등을 통해 다양한 계층이 하나가 되는 계기를 만들기도 했다.  본 사업과 관련된 내용은 당진시 홈페이지 고시공고에서 확인할 수 있으며, 사업설명회 참석신청서는 오는 29일까지 공동체새마을과 FAX(☏041-350-3169) 또는 이메일(limsh0204@korea.kr)로 제출하면 되고, 이와 관련 자세한 사항은 공동체새마을과(☏041-350-3157)로 문의 가능하다.  안봉순 공동체새마을과장은 ""아파트공동체 어울림 사업은 사업설명회에 참석한 공동주택만 사업신청이 가능하다""며 ""공동주택 내 공동체의식 형성을 위해 많은 관심과 참여를 바란다""고 당부했다."
53,"영동군청 직장운동경기부 3개팀, 영동군민장학회에 장학금 300만원 기탁","충북 영동군청 직장운동경기부 육상(감독 황재현), 배드민턴(감독 나옥재), 씨름(감독 변영진) 등 3개팀이 25일 십시일반 정성으로 모은 300만원의 장학금을 영동군민장학회에 기탁했다.  이들은 지역사회의 일원으로서 군민들과 따뜻함을 나눌 여러 실천방안을 고민하다 지역인재양성과 지역발전에 핵심 역할을 하고 있는 영동군민장학회에 장학금을 기탁하며 어려움을 나누기로 했다.  이들은 기탁 후 “작지만 의미있는 나눔을 실천할 수 있어 보람을 느끼며 기탁된 장학금이 지역을 이끌 학생들에게 희망으로 전해지기를 바란다”며 “열정과 변화된 모습으로 군민들의 기대에 부응하겠다""고 말했다."
54,"단양군다문화가족지원센터·단양고, '업무협약'",충북 단양군 건강가정ㆍ다문화가족지원센터와 단양고등학교가 다문화와 일반인에 대한 이해와 상생발전을 위해 상호협력 업무협약을 가졌다.  지난 24일 양 기관은 △다문화 교육의 효율적 운영 △건강한 가정 △지역사회 발전 위한 이해 제고 △다문화 학생 교육 서비스 지원 △인식 개선을 위한 협력 사업 등을 공동 추진하기로 했다.  지역 인적자원 개발을 확산하기 위해 시설ㆍ인력 등을 활용한 전문 프로그램 운영을 통해 상호발전적인 관계를 지향하기로 약속했다.
55,"괴산군, 먹거리통합지원센터 본격 착공","충북 괴산군이 먹거리통합지원센터 건립을 통해 먹거리 선순환체계 구축에 박차를 가하고 있다.  군은 25일 현재 구축 중인 공공ㆍ학교급식의 종합컨트롤타워 역할을 할 먹거리통합지원센터가 본격 착공에 들어간다고 밝혔다.  군에 따르면 괴산대제산업단지 내에 조성될 이 센터는 지상 1층 연면적 752㎡ 규모로 올해 9월에 준공될 예정이며, 원ㆍ부재료 처리실(전처리ㆍ소분실), 피킹장, 냉장ㆍ냉동고, 사무실, 회의실 등 공공ㆍ학교급식의 물류기능을 수행할 수 있는 공간으로 조성된다.  특히 지역에서 생산된 농산물을 집하한 뒤 선별ㆍ포장해 관내 학교 및 공공기관, 기업체 등에 급식재료로 공급할 계획으로 지역 농산물 판로가 확보돼 지역 중ㆍ소농이 안심하고 영농에 종사하는 데 큰 도움이 될 것으로 기대된다.  또 학교 등의 수요처는 지역에서 생산되는 안전하고 품질 좋은 식재료를 쉽게 확보할 수 있는 기회도 갖게 된다.  센터 구축에는 총 사업비 20억원이 투입될 계획으로, 충북도와 괴산군이 각각 10억원의 예산을 투자한다.  군은 먹거리통합지원센터의 조기 안정화를 도모하기 위해 2021년 국비공모사업으로 선정된 공공급식 기획생산체계 구축사업을 통해 공공ㆍ학교급식 생산농가 정보 데이터베이스를 구축 중에 있으며, 민관 거버넌스에 기반을 둔 '공공급식지원센터 운영위원회'를 구성해 운영할 계획이다."
56,"보령시, 2022 보령해양머드박람회 연계사업 보고회 개최","충남 보령시는 25일 시청 중회의실에서 김동일 시장과 관계공무원 등이 참석한 가운데 2022 보령해양머드박람회 연계사업 추진상황 보고회를 가졌다고 밝혔다.  이번 보고회는 오는 2022년 7월 16일부터 8월 15일까지 대천해수욕장 일원에서 개최되는 정부승인 국제행사인 보령해양머드박람회를 앞두고 연계사업 및 추가 발굴 사업 등을 논의하기 위해 마련됐다.  시에 따르면 박람회 연계사업은 행정안전 15건, 도시환경 25건, 홍보지원 45건 등 모두 7개 분야에 130건으로, 약 711억 원의 사업비가 소요될 것으로 예상했다.  주요사업으로 △박람회 랜드마크 홍보시설물 설치 △2021 ASF CUP 국제요트대회 유치 △보령머드테마파크 조성 △ 2022 보령방문의 해 추진 등이 보고됐다.  또한 신규 사업으로는 △원산도 푸드존 운영 박람회 개최 기념 플래시몹 이벤트 △코로나19검역소 박람회 홍보관문 설치 △박람회 주차장 스마트 주차 시스템 구축 등이 보고됐다.  이밖에도 △범시민지원협의회 구성 운영 △박람회 관람객ㆍ시민 쉼터조성 △명품 가로숲 조성 △청결한 공중화장실 관리 △농특산품 판매장 운영 등 박람회 방문객 편의시설 마련에도 최선을 다해 나가기로 했다.  김동일 시장은 ""2022보령해양머드박람회가 앞으로 500일도 남지 않았다""며 ""다시 한번 관련사업을 꼼꼼히 챙겨 박람회 준비에 박차를 가해주기를 바란다""고 당부했다."
57,증강가상현실 속 디자인도 보호된다,"앞으로는 가상 키보드, 팔목에 표현되는 스마트 팔찌, 지능형 자동차 헤드라이트 등도 디자인으로 등록돼 보호받을 수 있게 된다.  특허청에 따르면 화상디자인의 보호를 위한 디자인보호법 개정안이 지난 24일 국회를 통과함으로써 디지털 기술을 활용해 창작한 지식재산권 보호의 새로운 전기가 마련됐다.  현행 디자인보호법에서는 물품에 표현된 디자인만 등록이 가능했고, 신기술을 활용해 외부 벽면이나 공간상에 투영돼 표현되는 화상디자인 자체는 권리로 보호받을 수 없었다.  최근 디지털 경제의 확산으로 가상현실(VR), 증강현실(AR) 등 신기술을 활용한 제품 출시가 점차 증가하면서 이러한 기술로 구현되는 디자인의 중요성 역시 높아지고 있으며, 산업 규모도 성장하는 추세이다.  이러한 상황에서 이번 법 개정은 우리 기업의 디지털 디자인 경쟁력을 강화하는 데 이바지할 뿐만 아니라 지식재산 분야에서 디지털 경제지원을 위한 최초의 법제화라는 점에서 그 의미가 매우 크다고 볼 수 있다.  개정법의 주요 내용은 화상디자인의 정의규정을 신설해 화상디자인 자체를 보호하고, 화상디자인의 온라인(on-line) 전송을 사용(실시)행위로 규정해 시장에서의 거래 등 오프라인(off-line)에서만 인정됐던 디자인의 사용개념을 인터넷상 제공으로까지 확대하는 것이다."
58,"중원대 평생교육원,제15기 최고경영자과정 입학식 개최","중원대학교 평생교육원(원장 유현승)은 지난 24일 대학 중강당에서 제15기 최고경영자과정 입학식을 개최했다고 밝혔다.  이번 최고경영자과정 입학식에는 코로나-19 방역수칙 준수 하에 최소인원으로 김두년 중원대 총장, 이차영 괴산군수, 신동운 괴산군의장, 유현승 평생교육원장, 이종진 총동문회장 및 주요 관계자분들이 참석해 지역을 대표하는 기업경영인, 농업경영인, 마을 이장, 농업 관련 기업체 대표, 공직자, 자영업자 등 다양한 분야의 지역발전에 관심이 많은 신입생들의 입학을 축하했다.  지난 24일을 시작으로 오는 12월 8일까지 1년 과정으로 매주 수요일 진행되며, 지역 맞춤형 역량 강화 교육으로 미래지향적인 경영전략과 자기개발 및 정보교류의 장을 제공하게 된다.  김두년 총장은 환영사에서 ""먼저 2021학년도 입학을 진심으로 축하드리며, 최고위 과정을 통해 지역 최고의 리더들이 새로운 지식과 정보를 접목시키고, 유익한 네트워크와 다양한 정보를 공유해 지역사회 발전은 물론 국가발전에 큰 역할을 해주시길 기대한다""고 말했다.  이어 유현승 평생교육원장은 ""이번 최고경영자과정은 창의적이고 능동적인 교육과정으로 경영분야 뿐만아니라 실생활에 필요한 수업, 명사특강 등 다양하고 유익한 과정의 운영을 통해 지역사회와 함께 발전하는 최고경영자과정이 되도록 최선을 다하겠다""고 말했다."
59,천안 차량등록사업소 민원 쉼터 조성,"충남 천안시 차량등록사업소는 민원실 안에 시민친화적인 민원 쉼터 공간을 조성했다.  차량등록사업소는 월 평균 민원처리건수가 6만8000건에 이를 정도로 민원인들의 이용이 많은 공간이다.  민원대기 시간이 길어지는 경우를 대비해 지루함을 느끼지 않고 쾌적하고 편안하게 쉴 수 있도록 약 250권의 도서를 비치하고 혈압계, 휴대폰 살균충전기 등을 설치했다고 25일 밝혔다.  새롭게 꾸면진 민원 쉼터는 청사를 방문하는 민원인들에게 딱딱한 관공서 이미지에서 탈피한 아늑한 느낌을 줄 수 있을 것으로 기대된다.  외에도 시민들이 조금 더 쉽고 편하게 행정서비스를 이용할 수 있도록 지난달부터 민원안내 자원봉사단을 운영하고 있다.  송종욱 소장은 “지난해 민원실을 더 넓게 리모델링한 것에 이어 쉼터 공간을 새롭게 정비했다”며 “앞으로도 방문 민원인들의 청사 이용 편의성 증대와 고객 만족도 제고를 위해 노력하겠다”고 말했다."
60,"국회, 재산공개대상자 재산 공개","국회공직자윤리위원회는 25일 공직자윤리법 10조에 따라 국회 소속 재산공개대상자인 국회의원 298인과 국회사무처, 국회도서관 및 국회예산정책처 1급 이상 공직자 37인에 대한 정기재산변동사항 신고내역을 공개했다.  공직자윤리법 6조에 따라 2020년 1월 1일부터 12월 31일까지(2020년 최초공개자인 경우 최초공개자가 된 날부터 12월 31일까지)의 재산변동사항을 2021년 3월 2일까지 신고해야 한다.  2021년 국회 소속 공개대상자의 재산신고액을 살펴보면 국회의원(298인)의 경우 신고총액이 500억원 이상인 2인(전봉민 의원, 박덕흠 의원)을 제외한 296인의 신고재산액 평균은 23억6136만원이다.  신고재산 총액기준 규모별로 살펴보면 신고액이 5억원 미만 43인(14.4%), 5억원 이상 10억 미만 66인(22.1%), 10억 이상 20억원미만 89인(29.9%), 20억원 이상 50억 미만 76인(25.5%), 50억원 이상 24인(8.1%)이다.  충북 지역구 국회의원들을 살펴보면 변재일 국회의원은 40억8991만원을, 도종환 국회의원은 20억6707만원을, 정정순 국회의원과 이장섭 국회의원은 각각 15억1645만원과 8억6819만원을 신고했다.  민주당 임호선 국회의원은 26억 722만원을, 국민의힘 엄태영 국회의원은 6억9270만원을 신고했다.  "
61,"'꼬꼬무2' 요도호 납치 사건, 최종 목적지는 북한? 하이재킹 목적은","‘요도호’ 납치 사건의 전말이 공개됐다.  25일 방송된 SBS ‘꼬리에 꼬리를 무는 그날 이야기 시즌2’에서는 사상 초유 ‘더블하이재킹 사건’이 전해졌다.  만우절을 하루 앞둔 1970년 3월 31일, 한국 공군 소속 관제사 채희석은 일본 비행기를 김포공항에 착륙시키라는 각하의 명령을 받는다. 채희석은 당시 28살로 미 연방항공국 관제사 면허를 취득한 우수 재원이었다.  이날 방송에는 방송 최초 51년 전 관제사 채희석의 증언이 전해졌다. 그는 당시를 떠올리며 “상황이 심각했다. 불빛이 전부 빨간불이다. 난리가 난거다. 그때는 중앙정보부장이라면 날아가던 새도 떨어뜨릴 때다”고 입을 열었다.  이어 “’당신이 근무 조장으로서 이 비행기를 김포공항에 내려야 해’라고 했다. 그 이야기를 듣고 하늘이 노랄 수밖에 없었다. 비행기는 내려야 되는데 정보는 하나도 없었다”고 회상했다.  당시 대한민국 공군은 전투기 2대를 출격하며 일촉즉발의 상황이 연출됐다. 당시 일본 여객기 ‘요도호’에는 승객과 승무원 138명이 탑승해 있었다.  사건의 시작은 보름 전, 도쿄 시내에서 일본 경찰 전체가 사활을 걸고 쫓던 인물 시오미타카야가 검거됐다. 일본 ‘적군파’의 리더인 그는 공산주의자를 신봉하는 반정부 폭력 시위대였다. 시오미타카야의 주머니에는 ‘H.J’가 적힌 메모가 발견됐고, 이는 하이재킹(Hi Jacking-항공기를 공중에서 불법으로 납치하는 행위)을 뜻했다.  요도호 하이재킹 리더는 27살 다미야로 이들은 여객기를 북한으로 운행할 것을 위협했다. 적군파의 목표는 무장봉기를 통한 전 세계 공산화로, 북한을 전초 기지로 만들기 위해 비행기를 납치한 것으로 알려져 충격을 안겼다."
62,"민·관·군·경 한자리, 비상관리 체계 구축 머리 맞대","대전시가 25일 시청 통합방위종합상황실에서 민ㆍ관ㆍ군ㆍ경 관계자들이 함께 논의하는 지방통합방위회의를 개최했다.  이번 회의에는 통합방위협의회 의장인 허태정 대전시장을 비롯한 권중순 시의회 의장, 설동호 대전시 교육감, 전성대 32보병사단장, 송정애 대전경찰청장, 5개 자치구 구청장을 비롯해 대전지역 기관장 60여 명이 참석했다.  대전시 통합방위회 위원 23명은 대면으로, 5개 자치구 통합위원들과 시설관리공단과는 통합방위 영상망으로 연결해 통합방위 회의가 동시에 진행됐다.  이날 회의에서는 농협중앙회 대전지역본부에서 '전시 대전농협의 임무와 역할'에 대한 소개와 국정원에서 '북한정세ㆍ신안보 위협', 32보병사단과 대전시는 '2020년도 통합방위 추진성과와 2021년 계획'을 보고했다.  특히 시는 통합방위 성과 보고에서 통합방위영상회의 시스템을 5개 기관에서 자치구, 둔산공동구, 교육청을 포함한 12개 기관으로 확대했다.  또 CCTV 영상정보를 군 지휘소와의 연동으로 실시간으로 모니터 할 수 있는 체계 구축과 올해의 주요 시책으로 '위협으로부터 안전한 도시 조성을 위해 4개 분야 세부 추진계획'을 보고했다.  이어 정부대전청사, 시설관리공단 등 6개 기관이 '사회기반체계를 활용한 정보공유체계 성과와 국가중요시설 안티 드론체계 구축 방안' 등 4개 주제에 관한 의견 제시로 통합방위위원들 간에 토의가 진행됐다.  허태정 대전시장은 ""올해의 통합방위 주요시책으로 비상시 대비 위기관리 네트워크 능력을 보장하고, 모든 공동체가 참여하는 협력적 비상관리 체계를 구축하는 데에 통합방위협의회가 그 중심적인 역할을 맡아 달라""고 당부했다."
